"INTEGRATIONNAME"~|~"ARCHIVENAME"~|~"PROGRAMNAME"~|~"ARTIFACTTYPE"~|~"ATTRIBUTENAME"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N3-A-2/OUTPUT_Dest_T7"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N3-A-2/OUTPUT_Dest_T8"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N3-A-2/OUTPUT_Dest_T9"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N3-A-2/OUTPUT_Dest_TH"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N3-A-2/OUTPUT_Dest_TJ"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N3-A-2/OUTPUT_Dest_TK"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N3-A-2/OUTPUT_Dest_TL"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N3-A-2/OUTPUT_Dest_TM"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N3-A-2/OUTPUT_Dest_TN"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N3-A-2/OUTPUT_Dest_TO"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N3-A-2/OUTPUT_Dest_TP"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N3-A-2/OUTPUT_Dest_TQ"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N3-A-2/OUTPUT_Dest_TR"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N3-A-2/OUTPUT_Dest_TS"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N3-A-2/OUTPUT_Dest_Y1"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N3-A-2/OUTPUT_Directory"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N3-A-2/PROCESS_ChangedCharacters"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N3-A-3/INPUT_CompletionDirectory"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N3-A-3/INPUT_Directory"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N3-A-3/INPUT_ErrorDirectory"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N3-A-3/INPUT_Filename_Pub"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N3-A-3/INPUT_Filename_Pub2"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N3-A-3/INPUT_Filename_Pub3"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N3-A-3/INPUT_Publication_Queue_Pub"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N3-A-3/INPUT_Publication_Queue_Pub2"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N3-A-3/INPUT_Publication_Queue_Pub3"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N3-A-3/INPUT_WorkingDirectory"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N3-A-3/JDBC_SubsetSize"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N3-A-3/JDBC_SubsetSize_WS"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N3-A-3/JDBC_TimeOut"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N3-A-3/OUTPUT_Directory"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N3-A-3/PROCESS_Batch_CTR_End"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N3-A-3/PROCESS_Batch_CTR_Message"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N3-A-3/PROCESS_Batch_MS_Message"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N3-A-3/PROCESS_SleepTime"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/FILE_TimeOut"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/JDBC_SubsetSize"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/JDBC_TimeOut"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/JMS_CloseRv_ApmPackage_M2"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/JMS_CloseRv_ApmStep"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/JMS_CloseRv_ApmStrat"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/JMS_CloseRv_ApmTarDoc"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/JMS_CloseRv_ExWhoProControl"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/JMS_CloseRv_ExWhoProConvDisplayRel"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/JMS_CloseRv_ExWhoProConvPlanRel"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/JMS_CloseRv_ExWhoProPlanHist"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/JMS_CloseRv_MonthlyCall"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/JMS_CloseRv_ProdCat"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/JMS_CloseRv_ProdCont"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/JMS_CloseRv_ProdConv"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/JMS_CloseRv_ProdStr"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/JMS_CloseRv_SalesPlan"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/JMS_CloseRv_Sob"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/JMS_CloseRv_Sod"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/JMS_CloseRv_Sos"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/JMS_CloseRv_Terr"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/JMS_OutQueue_ApmPackage_M2"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/JMS_OutQueue_ApmStep_M2"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/JMS_OutQueue_ApmStrat_T1"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/JMS_OutQueue_ApmTarDoc_T1"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/JMS_OutQueue_ExWhoProControl"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/JMS_OutQueue_ExWhoProConvDisplayRel"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/JMS_OutQueue_ExWhoProConvPlanRel"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/JMS_OutQueue_ExWhoProPlanHist"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/JMS_OutQueue_MonthCall_T3"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/JMS_OutQueue_ProdCat_M3"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/JMS_OutQueue_ProdCont_M3"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/JMS_OutQueue_ProdConv_M3"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/JMS_OutQueue_ProdStr_M3"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/JMS_OutQueue_SalesPlan_T3"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/JMS_OutQueue_Sob_T3"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/JMS_OutQueue_Sod_T3"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/JMS_OutQueue_Sos_T3"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/JMS_OutQueue_Terr_M3"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/JMS_PubQueue_ApmPackage_M2"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/JMS_PubQueue_ApmStep_M2"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/JMS_PubQueue_ApmStrat_T1"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/JMS_PubQueue_ApmTarDoc_T1"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/JMS_PubQueue_ExWhoProControl"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/JMS_PubQueue_ExWhoProConvDisplayRel"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/JMS_PubQueue_ExWhoProConvPlanRel"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/JMS_PubQueue_ExWhoProPlanHist"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/JMS_PubQueue_ProdCat_M3"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/JMS_PubQueue_ProdCont_M3"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/JMS_PubQueue_ProdConv_M3"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/JMS_PubQueue_ProdStr_M3"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/JMS_PubQueue_SalesPlan_T3"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/JMS_PubQueue_Sob_T3"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/JMS_PubQueue_Sod_T3"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/JMS_PubQueue_Sos_T3"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/JMS_PubQueue_Terr_M3"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/JMS_PubQueue_monthcall_T3"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/PROCESS_CharactersFromConvert"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N5-1/PROCESS_CharactersToConvert"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/FILE_TimeOut"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JDBC_SubsetSize"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JDBC_TimeOut"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_CloseRv_MRCallSummary_S1"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_CloseRv_MRDCSummary_S1"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_CloseRv_ProcessDate"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_CloseRv_Promo_M2"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_CloseRv_SalesCallSchedule_M2"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_CloseRv_SiteCallSummary_S1"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_CloseRv_SiteCliTrialRelMaster_M4"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_CloseRv_SiteCliTrialrelProdMaster_M4"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_CloseRv_SiteDCSummary_S1"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_CloseRv_SiteMaster_M4"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_CloseRv_SiteRelationshipMaster_M4"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_CloseRv_TypeMaster_M1"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_CloseRv_UserDCSummaryTerritory_S1"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_CloseRv_UserDCSummary_S1"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_DbQueue_CallData"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_DbQueue_CallProduct"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_DbQueue_PromoForCall"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_OutQueue_CallData"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_OutQueue_CallProduct"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_OutQueue_MRCallSummary_S1"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_OutQueue_MRDCSummary_S1"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_OutQueue_ProcessDate"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_OutQueue_PromoForCall"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_OutQueue_Promo_M2"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_OutQueue_SalesCallSchedule_M2"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_OutQueue_SiteCallSummary_S1"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_OutQueue_SiteCliTrialRelMaster_M4"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_OutQueue_SiteCliTrialrelProdMaster_M4"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_OutQueue_SiteDCSummary_S1"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_OutQueue_SiteMaster_M4"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_OutQueue_SiteRelationshipMaster_M4"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_OutQueue_TypeMaster_M1"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_OutQueue_UserDCSummaryTerritory_S1"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_OutQueue_UserDCSummary_S1"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_PubQueueChildTable_PromoForCall"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_PubQueue_CallData"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_PubQueue_CallData2"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_PubQueue_CallProduct"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_PubQueue_CallProduct2"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_PubQueue_MRCallSummary_S1"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_PubQueue_MRDCSummary_S1"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_PubQueue_ProcessDate"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_PubQueue_PromoForCall"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_PubQueue_Promo_M2"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_PubQueue_SalesCallSchedule_M2"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_PubQueue_SiteCallSummary_S1"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_PubQueue_SiteCliTrialRelMaster_M4"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_PubQueue_SiteCliTrialrelProdMaster_M4"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_PubQueue_SiteDCSummary_S1"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_PubQueue_SiteMaster_M4"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_PubQueue_SiteRelationshipMaster_M4"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_PubQueue_TypeMaster_M1"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_PubQueue_UserDCSummaryTerritory_S1"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_PubQueue_UserDCSummary_S1"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_SubQueue_CallData"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_SubQueue_CallProduct"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JMS_SubQueue_PromoForCall"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/JNS_PubQueue_CallData3"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/PROCESS_CharactersFromConvert"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-1/PROCESS_CharactersToConvert"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-2/JDBC_SubsetSize"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-2/JDBC_TimeOut"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-2/JMS_CloseRv_DirectMailSendingAddress"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-2/JMS_CloseRv_DoctorMaster"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-2/JMS_CloseRv_DoctorPositionMaster"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-2/JMS_CloseRv_Gift"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-2/JMS_CloseRv_PeriodicalMaster"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-2/JMS_CloseRv_PrescriptionInformation"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-2/JMS_CloseRv_SelectedDoctorMaster"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-2/JMS_CloseRv_SelectedDoctorTypeCodeMaster"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-2/JMS_CloseRv_SiteDoctorMaster"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-2/JMS_CloseRv_SubSpecializationMaster"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-2/JMS_DbQueue_DAD_M1"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-2/JMS_DbQueue_DSM_M1"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-2/JMS_DbQueue_GADM_M1"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-2/JMS_DbQueue_GHM_M1"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-2/JMS_DbQueue_JWC_M1"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-2/JMS_DbQueue_MM_M2"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-2/JMS_DbQueue_PHM_T1"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-2/JMS_DbQueue_RBPM_T1"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-2/JMS_DbQueue_RCS_M1"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-2/JMS_DbQueue_SDM_M1"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-2/JMS_OutQueue_DAD_M1"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-2/JMS_OutQueue_DSM_M1"
"BSFA-TerminationFile"~|~"TerminationFile.ear"~|~"CMN2-CLSB"~|~"BW"~|~"N6-2/JMS_OutQueue_DirectMailSendingAddress"
